CANTÓN;DORMITORIOS;HOGARES CON SERVICIO INTERNET;HOGARES CON COMPUTADOR;HOMBRES;MUJERES
 GUAYAQUIL;3;2;1;1;2
 GUAYAQUIL;1;2;1;1;1
 GUAYAQUIL;1;2;2;2;1
 GUAYAQUIL;1;2;2;3;3
 GUAYAQUIL;1;2;2;1;2
 GUAYAQUIL;1;2;2;2;3
 GUAYAQUIL;2;1;1;1;2
 GUAYAQUIL;6;2;2;2;4
 GUAYAQUIL;1;2;2;1;0
 GUAYAQUIL;1;2;2;2;2
 GUAYAQUIL;2;1;1;2;1
 GUAYAQUIL;2;2;1;0;2
 GUAYAQUIL;3;2;1;2;8
 GUAYAQUIL;1;2;1;1;2
 GUAYAQUIL;2;2;2;2;1
 GUAYAQUIL;3;2;1;2;1
 GUAYAQUIL;2;1;1;2;3
 GUAYAQUIL;2;2;1;2;2
 GUAYAQUIL;2;1;1;2;1
 GUAYAQUIL;4;1;1;2;2
 GUAYAQUIL;2;2;2;3;1
 GUAYAQUIL;3;2;2;2;4
 GUAYAQUIL;1;2;2;1;2
 GUAYAQUIL;1;2;2;0;1
 GUAYAQUIL;1;2;2;1;0
 GUAYAQUIL;2;2;2;1;3
 GUAYAQUIL;0;2;2;4;1
 GUAYAQUIL;2;2;2;2;3
 GUAYAQUIL;1;2;2;1;2
 GUAYAQUIL;0;2;2;0;1
 GUAYAQUIL;0;2;2;1;2
 GUAYAQUIL;3;2;2;1;2
 GUAYAQUIL;1;2;2;6;2
 GUAYAQUIL;1;2;2;1;1
 GUAYAQUIL;2;2;2;2;1
 GUAYAQUIL;1;2;2;2;2
 GUAYAQUIL;3;2;2;1;3
 GUAYAQUIL;1;2;2;2;0
 GUAYAQUIL;1;2;2;1;4
 GUAYAQUIL;2;2;1;4;2
 GUAYAQUIL;1;2;2;1;0
 GUAYAQUIL;2;2;2;4;1
 GUAYAQUIL;2;2;2;3;1
 GUAYAQUIL;3;2;2;1;1
 GUAYAQUIL;3;1;1;3;2
 GUAYAQUIL;3;2;2;2;2
 GUAYAQUIL;4;2;2;3;1
 GUAYAQUIL;3;2;1;2;1
 GUAYAQUIL;2;2;2;2;2
 GUAYAQUIL;1;2;2;1;5
 GUAYAQUIL;3;2;2;1;2
 GUAYAQUIL;3;2;2;2;1
 GUAYAQUIL;3;1;1;3;4
 GUAYAQUIL;2;2;2;2;3
 GUAYAQUIL;1;2;2;3;1
 GUAYAQUIL;0;2;2;2;1
 GUAYAQUIL;2;2;2;1;0
 GUAYAQUIL;1;2;2;2;1
 GUAYAQUIL;1;2;2;3;3
 GUAYAQUIL;2;2;2;2;2
 GUAYAQUIL;0;2;2;2;1
 GUAYAQUIL;2;2;2;1;2
 GUAYAQUIL;2;1;1;1;1
 GUAYAQUIL;3;2;2;2;1
 GUAYAQUIL;1;2;2;5;4
 GUAYAQUIL;5;2;2;1;0
 GUAYAQUIL;3;2;2;2;1
 GUAYAQUIL;1;2;2;1;0
 GUAYAQUIL;2;1;1;3;3
 GUAYAQUIL;1;2;1;1;2
 GUAYAQUIL;2;2;2;3;1
 GUAYAQUIL;1;2;2;2;1
 GUAYAQUIL;2;2;2;1;2
 GUAYAQUIL;2;2;2;1;2
 GUAYAQUIL;1;2;2;2;2
 GUAYAQUIL;2;2;2;4;1
 GUAYAQUIL;2;2;2;1;1
 GUAYAQUIL;1;2;2;1;3
 GUAYAQUIL;2;2;2;2;2
 GUAYAQUIL;1;2;2;1;0
 GUAYAQUIL;2;2;2;2;4
 GUAYAQUIL;2;2;2;5;3
 GUAYAQUIL;1;2;2;1;0
 GUAYAQUIL;1;2;1;0;2
 GUAYAQUIL;2;2;2;3;1
 GUAYAQUIL;1;2;1;3;0
 GUAYAQUIL;2;2;2;0;2
 GUAYAQUIL;1;2;2;5;1
 GUAYAQUIL;1;2;2;1;1
 GUAYAQUIL;1;2;2;0;1
 GUAYAQUIL;2;2;2;6;6
 GUAYAQUIL;3;2;1;3;2
 GUAYAQUIL;2;2;2;1;0
 GUAYAQUIL;1;2;2;2;0
 GUAYAQUIL;2;1;1;1;4
 GUAYAQUIL;2;1;1;1;3
 GUAYAQUIL;1;2;2;3;1
 GUAYAQUIL;1;2;2;2;6
 GUAYAQUIL;2;2;2;4;4
 GUAYAQUIL;2;2;2;2;3
 GUAYAQUIL;1;2;2;3;4
 GUAYAQUIL;2;2;2;2;5
 GUAYAQUIL;1;2;2;1;0
 GUAYAQUIL;3;2;2;2;1
 GUAYAQUIL;1;2;2;0;1
 GUAYAQUIL;3;2;2;4;6
 GUAYAQUIL;1;2;2;0;1
 GUAYAQUIL;1;2;2;4;5
 GUAYAQUIL;3;2;2;3;4
 GUAYAQUIL;2;2;2;1;1
 GUAYAQUIL;2;2;2;3;2
 GUAYAQUIL;1;2;1;4;1
 GUAYAQUIL;1;2;2;3;3
 GUAYAQUIL;0;2;2;2;4
 GUAYAQUIL;2;2;2;6;3
 GUAYAQUIL;3;2;2;2;3
 GUAYAQUIL;1;2;2;2;4
 GUAYAQUIL;3;2;2;2;6
 GUAYAQUIL;1;2;2;4;4
 GUAYAQUIL;2;2;2;2;3
 GUAYAQUIL;3;2;2;3;2
 GUAYAQUIL;4;2;2;3;1
 GUAYAQUIL;2;2;2;2;3
 GUAYAQUIL;2;2;2;2;2
 GUAYAQUIL;2;2;2;4;1
 GUAYAQUIL;3;2;2;1;0
 GUAYAQUIL;2;2;2;7;6
 GUAYAQUIL;2;2;2;5;2
 GUAYAQUIL;1;2;2;3;3
 GUAYAQUIL;3;2;2;4;2
 GUAYAQUIL;1;2;2;2;3
 GUAYAQUIL;2;2;2;3;3
 GUAYAQUIL;1;2;2;1;0
 GUAYAQUIL;1;1;1;3;2
 GUAYAQUIL;1;2;2;1;1
 GUAYAQUIL;1;2;2;1;0
 GUAYAQUIL;1;2;2;0;1
 GUAYAQUIL;3;2;2;2;2
 GUAYAQUIL;3;1;1;4;2
 GUAYAQUIL;3;2;1;1;3
 GUAYAQUIL;3;2;1;3;3
 GUAYAQUIL;4;2;1;3;3
 GUAYAQUIL;2;2;2;3;2
 GUAYAQUIL;2;2;2;3;0
 GUAYAQUIL;2;2;2;3;4
 GUAYAQUIL;1;2;2;2;1
 GUAYAQUIL;1;2;2;2;2
 GUAYAQUIL;1;2;2;0;2
 GUAYAQUIL;2;2;2;2;1
 GUAYAQUIL;2;2;2;3;2
 GUAYAQUIL;1;2;2;1;0
 GUAYAQUIL;1;2;2;0;2
 GUAYAQUIL;3;2;2;2;1
 GUAYAQUIL;3;2;2;3;2
 GUAYAQUIL;1;2;2;0;1
 GUAYAQUIL;2;2;2;3;1
 GUAYAQUIL;1;2;2;1;2
 GUAYAQUIL;2;1;2;4;1
 GUAYAQUIL;4;2;2;3;3
 GUAYAQUIL;2;2;2;4;2
 GUAYAQUIL;3;1;2;3;2
 GUAYAQUIL;0;2;2;3;2
 GUAYAQUIL;0;2;2;1;0
 GUAYAQUIL;1;2;2;1;4
 GUAYAQUIL;2;2;2;1;3
 GUAYAQUIL;2;1;2;1;1
 GUAYAQUIL;2;1;2;1;1
 GUAYAQUIL;2;1;1;2;2
 GUAYAQUIL;1;2;2;1;3
 GUAYAQUIL;3;2;2;3;2
 GUAYAQUIL;5;2;2;4;3
 GUAYAQUIL;1;2;2;1;0
 GUAYAQUIL;1;1;2;1;0
 GUAYAQUIL;1;2;2;3;1
 GUAYAQUIL;1;2;2;2;2
 GUAYAQUIL;1;2;2;1;3
 GUAYAQUIL;1;2;2;1;2
 GUAYAQUIL;2;2;2;3;1
 GUAYAQUIL;1;2;2;3;3
 GUAYAQUIL;3;2;2;2;3
 GUAYAQUIL;3;2;2;3;3
 GUAYAQUIL;2;2;1;4;3
 GUAYAQUIL;1;2;2;1;3
 GUAYAQUIL;1;2;1;1;2
 GUAYAQUIL;1;2;2;1;3
 GUAYAQUIL;1;2;2;1;2
 GUAYAQUIL;0;1;2;1;0
 GUAYAQUIL;2;1;2;1;0
 GUAYAQUIL;2;2;2;2;4
 GUAYAQUIL;2;2;2;3;3
 GUAYAQUIL;3;2;1;1;3
 GUAYAQUIL;2;2;2;1;1
 GUAYAQUIL;2;2;1;2;1
 GUAYAQUIL;2;2;2;3;3
 GUAYAQUIL;0;2;2;2;0
 GUAYAQUIL;0;2;2;1;4
 GUAYAQUIL;1;2;2;2;0
 GUAYAQUIL;1;2;2;3;3
 GUAYAQUIL;3;2;2;3;1
 GUAYAQUIL;1;2;1;1;3
 GUAYAQUIL;2;2;2;2;4
 GUAYAQUIL;2;2;1;3;1
 GUAYAQUIL;1;2;2;3;1
 GUAYAQUIL;1;2;2;2;2
 GUAYAQUIL;2;2;2;2;1
 GUAYAQUIL;6;2;2;4;5
 GUAYAQUIL;2;2;2;4;4
 GUAYAQUIL;3;2;2;8;7
 GUAYAQUIL;1;2;2;2;2
 GUAYAQUIL;1;2;2;4;1
 GUAYAQUIL;2;2;2;7;5
 GUAYAQUIL;3;2;2;2;2
 GUAYAQUIL;2;2;2;2;0
 GUAYAQUIL;2;2;2;2;1
 GUAYAQUIL;2;2;2;2;3
 GUAYAQUIL;2;2;2;2;3
 GUAYAQUIL;1;2;2;1;3
 GUAYAQUIL;2;2;2;3;2
 GUAYAQUIL;2;2;1;3;6
 GUAYAQUIL;2;2;2;2;2
 GUAYAQUIL;3;2;2;0;2
 GUAYAQUIL;0;2;2;0;1
 GUAYAQUIL;0;2;2;2;2
 GUAYAQUIL;2;2;2;3;2
 GUAYAQUIL;2;2;2;1;0
 GUAYAQUIL;1;2;2;3;1
 GUAYAQUIL;2;2;2;2;3
 GUAYAQUIL;3;2;2;4;1
 GUAYAQUIL;1;2;1;2;3
 GUAYAQUIL;1;2;2;1;6
 GUAYAQUIL;2;2;2;1;3
 GUAYAQUIL;1;2;2;2;3
 GUAYAQUIL;3;2;2;2;3
 GUAYAQUIL;2;2;2;1;5
 GUAYAQUIL;2;2;2;2;4
 GUAYAQUIL;3;2;2;4;2
 GUAYAQUIL;2;2;2;0;2
 GUAYAQUIL;1;2;2;2;4
 GUAYAQUIL;3;2;2;2;3
 GUAYAQUIL;3;2;2;1;0
 GUAYAQUIL;4;1;1;3;5
 GUAYAQUIL;4;2;2;5;5
 GUAYAQUIL;3;2;2;1;3
 GUAYAQUIL;1;2;2;2;2
 GUAYAQUIL;1;2;2;3;1
 GUAYAQUIL;2;2;2;4;5
 GUAYAQUIL;0;2;2;3;2
 GUAYAQUIL;4;2;2;2;2
 GUAYAQUIL;2;2;2;1;2
 GUAYAQUIL;1;2;2;1;1
 GUAYAQUIL;2;2;2;1;2
 GUAYAQUIL;2;2;2;5;5
 GUAYAQUIL;2;1;1;3;0
 GUAYAQUIL;1;2;2;1;1
 GUAYAQUIL;1;2;2;2;2
 GUAYAQUIL;1;2;2;3;1
 GUAYAQUIL;1;2;2;1;2
 GUAYAQUIL;2;2;2;2;2
 GUAYAQUIL;3;2;2;2;4
 GUAYAQUIL;1;2;2;0;2
 GUAYAQUIL;1;2;2;3;1
 GUAYAQUIL;2;2;2;1;3
 GUAYAQUIL;2;2;2;4;2
 GUAYAQUIL;2;2;1;1;2
 GUAYAQUIL;1;2;2;0;1
 GUAYAQUIL;2;2;2;1;1
 GUAYAQUIL;3;2;2;2;2
 GUAYAQUIL;0;2;2;2;1
 GUAYAQUIL;2;2;2;2;3
 GUAYAQUIL;2;2;1;3;4
 GUAYAQUIL;2;2;2;2;1
 GUAYAQUIL;1;2;2;2;1
 GUAYAQUIL;1;2;2;0;2
 GUAYAQUIL;1;2;2;1;2
 GUAYAQUIL;0;2;2;2;3
 GUAYAQUIL;2;2;2;5;3
 GUAYAQUIL;2;2;2;1;3
 GUAYAQUIL;2;2;2;2;1
 GUAYAQUIL;2;2;2;2;3
 GUAYAQUIL;2;2;2;4;2
 GUAYAQUIL;1;2;2;0;1
 GUAYAQUIL;3;2;2;5;2
 GUAYAQUIL;2;2;2;3;2
 GUAYAQUIL;3;2;2;2;2
 GUAYAQUIL;4;2;1;3;2
 GUAYAQUIL;3;2;2;3;4
 GUAYAQUIL;3;2;2;2;1
 GUAYAQUIL;2;2;2;1;2
 GUAYAQUIL;2;2;2;1;3
 GUAYAQUIL;2;2;2;3;1
 GUAYAQUIL;1;2;2;2;3
 GUAYAQUIL;2;2;2;2;4
 GUAYAQUIL;3;2;1;1;3
 GUAYAQUIL;2;2;2;1;2
 GUAYAQUIL;2;2;2;2;1
 GUAYAQUIL;2;2;2;2;1
 GUAYAQUIL;2;2;2;2;0
 GUAYAQUIL;2;2;2;3;4
 GUAYAQUIL;1;2;2;3;3
 GUAYAQUIL;1;2;2;3;1
 GUAYAQUIL;1;2;2;3;1
 GUAYAQUIL;2;2;2;3;1
 GUAYAQUIL;2;2;2;2;1
 GUAYAQUIL;2;2;2;4;2
 GUAYAQUIL;2;2;2;1;3
 GUAYAQUIL;2;2;2;3;1
 GUAYAQUIL;2;2;2;2;3
 GUAYAQUIL;3;2;2;1;4
 GUAYAQUIL;2;2;2;1;1
 GUAYAQUIL;3;2;2;4;1
 GUAYAQUIL;2;2;2;1;3
 GUAYAQUIL;3;2;2;1;3
 GUAYAQUIL;2;2;2;1;2
 GUAYAQUIL;1;2;2;0;1
 GUAYAQUIL;0;2;1;2;1
 GUAYAQUIL;2;2;2;1;3
 GUAYAQUIL;2;2;2;2;2
 GUAYAQUIL;3;2;2;2;1
 GUAYAQUIL;4;2;2;2;1
 GUAYAQUIL;4;2;2;1;2
 GUAYAQUIL;1;2;2;1;2
 GUAYAQUIL;1;2;2;0;1
 GUAYAQUIL;2;2;2;3;2
 GUAYAQUIL;2;2;2;3;3
 GUAYAQUIL;3;2;2;2;3
 GUAYAQUIL;2;2;2;2;1
 GUAYAQUIL;2;2;1;1;2
 GUAYAQUIL;3;2;2;3;2
 GUAYAQUIL;1;2;2;2;1
 GUAYAQUIL;1;2;2;1;0
 GUAYAQUIL;3;2;2;4;2
 GUAYAQUIL;1;2;2;1;1
 GUAYAQUIL;2;1;2;0;3
 GUAYAQUIL;0;2;2;1;0
 GUAYAQUIL;2;2;1;1;2
 GUAYAQUIL;3;2;2;1;2
 GUAYAQUIL;1;2;2;1;1
 GUAYAQUIL;3;2;2;3;1
 GUAYAQUIL;2;2;2;1;3
 GUAYAQUIL;3;2;2;2;2
 GUAYAQUIL;1;1;2;6;4
 GUAYAQUIL;1;2;2;3;2
 GUAYAQUIL;0;2;2;1;1
 GUAYAQUIL;2;2;2;1;1
 GUAYAQUIL;3;2;2;1;4
 GUAYAQUIL;1;2;2;1;1
 GUAYAQUIL;3;2;1;3;1
 GUAYAQUIL;3;2;2;3;3
 GUAYAQUIL;2;2;2;1;1
 GUAYAQUIL;3;1;1;2;1
 GUAYAQUIL;2;2;2;1;3
 GUAYAQUIL;2;2;1;2;0
 GUAYAQUIL;1;2;2;1;0
 GUAYAQUIL;2;2;2;1;3
 GUAYAQUIL;2;2;2;1;4
 GUAYAQUIL;1;2;2;2;1
 GUAYAQUIL;1;2;2;2;1
 GUAYAQUIL;1;2;2;6;1
 GUAYAQUIL;1;2;2;1;1
 GUAYAQUIL;2;2;2;1;1
 GUAYAQUIL;2;2;2;2;1
 GUAYAQUIL;1;1;1;1;0
 GUAYAQUIL;1;2;2;1;0
 GUAYAQUIL;3;2;1;2;3
 GUAYAQUIL;1;2;2;1;0
 GUAYAQUIL;2;2;2;2;2
 GUAYAQUIL;3;2;2;2;2
 GUAYAQUIL;1;2;2;1;2
 GUAYAQUIL;1;2;2;2;1
 GUAYAQUIL;1;2;2;2;2
 GUAYAQUIL;1;2;2;3;3
 GUAYAQUIL;1;2;2;2;0
 GUAYAQUIL;3;2;2;1;0
 GUAYAQUIL;2;2;2;2;4
 GUAYAQUIL;2;2;2;3;1
 GUAYAQUIL;1;2;2;4;3
 GUAYAQUIL;3;2;2;2;3
 GUAYAQUIL;2;2;2;1;1
 GUAYAQUIL;3;2;2;2;2
 GUAYAQUIL;2;2;1;2;2
 GUAYAQUIL;0;2;2;2;4
 GUAYAQUIL;1;2;2;1;1
 GUAYAQUIL;3;2;2;2;3
 GUAYAQUIL;2;2;2;2;2
 GUAYAQUIL;2;2;2;2;2
 GUAYAQUIL;1;2;2;1;0
 GUAYAQUIL;1;2;2;0;2
 GUAYAQUIL;2;2;1;3;1
 GUAYAQUIL;1;2;2;1;2
 GUAYAQUIL;1;2;2;3;3
 GUAYAQUIL;2;2;2;3;1
 GUAYAQUIL;2;2;2;0;1
 GUAYAQUIL;3;2;2;2;2
 GUAYAQUIL;2;2;2;1;3
 GUAYAQUIL;3;2;1;3;3
 GUAYAQUIL;1;2;2;1;1
 GUAYAQUIL;1;2;2;1;0
 GUAYAQUIL;3;2;1;4;2
 GUAYAQUIL;2;2;2;2;1
 GUAYAQUIL;1;2;2;1;0
 GUAYAQUIL;1;2;2;2;2
 GUAYAQUIL;1;2;1;1;3
 GUAYAQUIL;3;2;2;2;2
 GUAYAQUIL;0;2;2;1;0
 GUAYAQUIL;0;2;1;0;1
 GUAYAQUIL;2;1;1;2;0
 GUAYAQUIL;1;2;2;0;1
 GUAYAQUIL;1;2;2;1;2
 GUAYAQUIL;3;2;2;1;4
 GUAYAQUIL;0;2;2;1;0
 GUAYAQUIL;2;2;2;1;1
 GUAYAQUIL;2;2;2;0;2
 GUAYAQUIL;2;2;2;6;4
 GUAYAQUIL;0;2;2;1;4
 GUAYAQUIL;1;2;2;1;1
 GUAYAQUIL;2;2;2;1;2
 GUAYAQUIL;1;2;2;3;0
 GUAYAQUIL;2;2;2;2;0
 GUAYAQUIL;2;2;2;1;2
 GUAYAQUIL;2;2;2;1;1
 GUAYAQUIL;3;2;2;2;4
 GUAYAQUIL;2;2;2;1;3
 GUAYAQUIL;1;2;2;2;1
 GUAYAQUIL;0;2;2;3;1
 GUAYAQUIL;3;2;2;4;4
 GUAYAQUIL;1;2;2;0;1
 GUAYAQUIL;3;2;2;5;4
 GUAYAQUIL;2;2;2;1;1
 GUAYAQUIL;3;2;2;1;5
 GUAYAQUIL;2;2;2;1;1
 GUAYAQUIL;1;2;2;2;2
 GUAYAQUIL;2;2;1;2;3
 GUAYAQUIL;3;2;2;3;3
 GUAYAQUIL;2;2;2;3;1
 GUAYAQUIL;2;2;2;1;4
 GUAYAQUIL;1;2;2;1;2
 GUAYAQUIL;1;2;2;5;2
 GUAYAQUIL;2;2;2;4;3
 GUAYAQUIL;1;2;2;3;2
 GUAYAQUIL;1;2;2;1;3
 GUAYAQUIL;1;2;2;3;2
 GUAYAQUIL;1;2;2;2;5
 GUAYAQUIL;2;2;2;0;3
 GUAYAQUIL;1;2;2;1;0
 GUAYAQUIL;2;2;2;3;0
 GUAYAQUIL;2;2;1;4;2
 GUAYAQUIL;2;2;2;1;4
 GUAYAQUIL;2;2;2;5;2
 GUAYAQUIL;2;1;1;2;1
 GUAYAQUIL;4;1;1;2;7
 GUAYAQUIL;1;2;2;3;1
 GUAYAQUIL;1;2;2;1;2
 GUAYAQUIL;1;2;2;3;1
 GUAYAQUIL;3;2;2;4;3
 GUAYAQUIL;2;2;2;2;1
 GUAYAQUIL;2;2;2;2;3
 GUAYAQUIL;2;2;2;2;3
 GUAYAQUIL;1;2;2;1;3
 GUAYAQUIL;1;2;2;3;4
 GUAYAQUIL;1;2;2;2;0
 GUAYAQUIL;2;2;1;2;2
 GUAYAQUIL;1;2;1;3;1
 GUAYAQUIL;1;2;1;1;1
 GUAYAQUIL;2;2;2;0;1
 GUAYAQUIL;1;2;2;3;3
 GUAYAQUIL;1;2;2;2;4
 GUAYAQUIL;1;2;2;1;2
 GUAYAQUIL;3;2;2;3;2
 GUAYAQUIL;1;2;2;2;2
 GUAYAQUIL;1;2;2;1;3
 GUAYAQUIL;1;2;2;2;3
 GUAYAQUIL;1;2;2;1;1
 GUAYAQUIL;2;2;2;5;3
 GUAYAQUIL;1;2;2;6;3
 GUAYAQUIL;5;2;2;5;5
 GUAYAQUIL;3;2;2;4;3
 GUAYAQUIL;2;1;1;1;3
 GUAYAQUIL;2;2;2;3;2
 GUAYAQUIL;1;2;2;2;0
 GUAYAQUIL;1;2;2;2;2
 GUAYAQUIL;1;2;2;0;1
 GUAYAQUIL;1;2;2;2;2
 GUAYAQUIL;1;2;2;0;2
 GUAYAQUIL;1;2;2;1;2
 GUAYAQUIL;2;2;2;2;1
 GUAYAQUIL;2;2;2;2;1
 GUAYAQUIL;2;2;2;1;1
 GUAYAQUIL;3;2;2;4;1
 GUAYAQUIL;2;1;1;1;1
 GUAYAQUIL;3;2;2;1;3
 GUAYAQUIL;1;2;2;2;1
 GUAYAQUIL;2;2;1;2;1
 GUAYAQUIL;3;2;1;3;2
 GUAYAQUIL;1;2;1;2;2
 GUAYAQUIL;3;2;2;7;3
 GUAYAQUIL;2;2;2;4;2
 GUAYAQUIL;3;2;2;3;3
 GUAYAQUIL;4;2;2;0;3
 GUAYAQUIL;3;2;2;2;2
 GUAYAQUIL;1;2;2;1;1
 GUAYAQUIL;2;2;2;1;2
 GUAYAQUIL;1;2;2;1;1
 GUAYAQUIL;1;2;2;3;1
 GUAYAQUIL;3;2;2;4;3
 GUAYAQUIL;2;1;2;1;4
 GUAYAQUIL;2;2;2;1;3
 GUAYAQUIL;2;2;2;2;0
 GUAYAQUIL;1;2;2;1;2
 GUAYAQUIL;3;2;2;5;1
 GUAYAQUIL;1;2;2;3;1
 GUAYAQUIL;1;2;2;2;3
 GUAYAQUIL;1;2;2;2;2
 GUAYAQUIL;1;2;2;1;3
 GUAYAQUIL;1;2;2;1;2
 GUAYAQUIL;3;2;2;1;3
 GUAYAQUIL;0;2;2;1;2
 GUAYAQUIL;2;2;2;2;1
 GUAYAQUIL;1;2;2;2;3
 GUAYAQUIL;2;2;1;1;2
 GUAYAQUIL;2;2;1;0;4
 GUAYAQUIL;2;2;1;2;2
 GUAYAQUIL;1;2;2;1;5
 GUAYAQUIL;1;2;1;0;2
 GUAYAQUIL;1;2;2;0;4
 GUAYAQUIL;2;2;2;1;2
 GUAYAQUIL;2;2;2;2;1
 GUAYAQUIL;2;2;2;1;0
 GUAYAQUIL;2;2;2;3;1
 GUAYAQUIL;1;2;2;2;1
 GUAYAQUIL;1;2;2;1;0
 GUAYAQUIL;3;2;2;5;2
 GUAYAQUIL;1;2;2;1;3
 GUAYAQUIL;1;2;2;2;2
 GUAYAQUIL;0;2;1;2;3
 GUAYAQUIL;0;2;2;0;3
 GUAYAQUIL;2;2;2;3;1
 GUAYAQUIL;1;2;2;0;1
 GUAYAQUIL;1;2;2;2;2
 GUAYAQUIL;2;2;2;2;1
 GUAYAQUIL;3;2;2;3;4
 GUAYAQUIL;1;2;2;4;3
 GUAYAQUIL;3;2;2;4;2
 GUAYAQUIL;2;2;2;1;1
 GUAYAQUIL;2;2;2;4;3
 GUAYAQUIL;1;2;2;3;2
 GUAYAQUIL;3;2;2;3;2
 GUAYAQUIL;2;2;2;2;3
 GUAYAQUIL;1;2;2;1;1
 GUAYAQUIL;5;2;1;5;4
 GUAYAQUIL;2;2;2;5;5
 GUAYAQUIL;3;2;2;4;1
 GUAYAQUIL;2;2;2;4;3
 GUAYAQUIL;3;2;2;6;5
 GUAYAQUIL;3;2;1;4;3
 GUAYAQUIL;1;2;1;0;1
 GUAYAQUIL;3;2;2;4;2
 GUAYAQUIL;1;2;2;1;1
 GUAYAQUIL;3;2;2;3;6
 GUAYAQUIL;1;2;2;2;0
 GUAYAQUIL;2;2;2;3;2
 GUAYAQUIL;2;2;2;3;1
 GUAYAQUIL;2;2;2;1;0
 GUAYAQUIL;4;2;2;2;2
 GUAYAQUIL;2;2;2;3;1
 GUAYAQUIL;2;2;2;0;1
 GUAYAQUIL;3;2;2;1;0
 GUAYAQUIL;0;2;2;0;2
 GUAYAQUIL;3;2;2;3;3
 GUAYAQUIL;2;2;2;2;2
 GUAYAQUIL;2;2;2;1;3
 GUAYAQUIL;1;2;2;2;3
 GUAYAQUIL;3;1;1;2;4
 GUAYAQUIL;2;2;2;1;5
 GUAYAQUIL;2;2;2;7;6
 GUAYAQUIL;1;2;2;1;2
 GUAYAQUIL;2;2;2;3;4
 GUAYAQUIL;3;2;2;2;1
 GUAYAQUIL;0;2;2;1;1
 GUAYAQUIL;2;2;2;1;2
 GUAYAQUIL;2;2;2;3;4
 GUAYAQUIL;2;2;2;1;2
 GUAYAQUIL;2;2;2;1;1
 GUAYAQUIL;2;2;1;2;3
 GUAYAQUIL;2;2;1;3;1
 GUAYAQUIL;2;2;2;5;3
 GUAYAQUIL;3;2;2;2;1
 GUAYAQUIL;1;2;2;1;0
 GUAYAQUIL;2;2;2;2;5
 GUAYAQUIL;3;2;1;2;1
 GUAYAQUIL;1;2;2;0;1
 GUAYAQUIL;1;2;2;3;2
 GUAYAQUIL;3;2;2;5;4
 GUAYAQUIL;2;2;2;5;1
 GUAYAQUIL;3;2;2;3;2
 GUAYAQUIL;3;2;1;3;3
 GUAYAQUIL;1;2;2;2;1
 GUAYAQUIL;2;2;1;1;4
 GUAYAQUIL;3;2;2;2;5
 GUAYAQUIL;1;2;2;2;1
 GUAYAQUIL;1;2;2;1;1
 GUAYAQUIL;2;2;2;1;1
 GUAYAQUIL;2;2;2;5;3
 GUAYAQUIL;2;2;2;1;1
 GUAYAQUIL;3;1;1;2;3
 GUAYAQUIL;1;2;2;0;2
 GUAYAQUIL;1;2;2;1;0
 GUAYAQUIL;0;2;2;2;1
 GUAYAQUIL;2;2;2;1;1
 GUAYAQUIL;2;2;2;0;1
 GUAYAQUIL;1;2;2;1;2
 GUAYAQUIL;1;2;2;2;5
 GUAYAQUIL;1;2;1;2;1
 GUAYAQUIL;1;2;2;1;2
 GUAYAQUIL;2;2;2;1;3
 GUAYAQUIL;2;2;2;3;0
 GUAYAQUIL;2;2;2;5;3
 GUAYAQUIL;3;2;2;2;5
 GUAYAQUIL;2;2;2;1;1
 GUAYAQUIL;1;2;2;2;3
 GUAYAQUIL;2;2;2;5;3
 GUAYAQUIL;3;1;1;3;1
 GUAYAQUIL;0;2;2;0;1
 GUAYAQUIL;0;2;1;3;2
 GUAYAQUIL;2;2;1;2;3
 GUAYAQUIL;1;2;2;1;4
 GUAYAQUIL;1;2;2;1;2
 GUAYAQUIL;1;2;2;2;1
 GUAYAQUIL;1;2;2;1;3
 GUAYAQUIL;1;1;1;0;2
 GUAYAQUIL;2;2;2;3;2
 GUAYAQUIL;3;2;2;6;2
 GUAYAQUIL;2;2;1;3;2
 GUAYAQUIL;3;2;2;2;5
 GUAYAQUIL;2;2;2;2;2
 GUAYAQUIL;3;2;2;6;1
 GUAYAQUIL;1;2;2;4;1
 GUAYAQUIL;1;2;2;3;1
 GUAYAQUIL;1;2;2;3;5
 GUAYAQUIL;1;2;2;2;6
 GUAYAQUIL;1;2;1;3;2
 GUAYAQUIL;0;2;2;3;3
 GUAYAQUIL;3;2;1;1;4
 GUAYAQUIL;1;2;2;3;2
 GUAYAQUIL;1;2;2;2;1
 GUAYAQUIL;1;1;2;2;2
 GUAYAQUIL;1;2;2;2;1
 GUAYAQUIL;2;2;2;4;3
 GUAYAQUIL;1;2;2;2;2
 GUAYAQUIL;2;2;2;2;3
 GUAYAQUIL;1;2;2;1;1
 GUAYAQUIL;2;2;2;0;2
 GUAYAQUIL;1;2;2;1;0
 GUAYAQUIL;4;2;1;2;5
 GUAYAQUIL;2;2;1;1;3
 GUAYAQUIL;2;2;1;0;1
 GUAYAQUIL;3;2;2;3;2
 GUAYAQUIL;3;2;2;1;4
 GUAYAQUIL;2;2;2;1;3
 GUAYAQUIL;1;2;2;0;1
 GUAYAQUIL;0;2;2;1;2
 GUAYAQUIL;1;2;2;4;1
 GUAYAQUIL;2;1;2;2;2
 GUAYAQUIL;1;2;2;2;1
